mirname	KO1	KO2	KO3	WT1	WT2	WT3	C352A1	C352A2	C352A3	P351A1	P351A2	P351A3	ALA-1	ALA-2	ALA-3
hsa-mir-6852	7.0	19.31656104007148	15.039593778888761	8.004831536275304	6.891792295753001	9.988729102897889	11.281539439731956	24.41038922595548	11.250562458505742	6.874563761458319	3.646122441848206	6.83253822411657	15.01808028456498	8.039718858049062	9.22126208978667
hsa-mir-6853	3.0	0.0	0.0	0.0	1.7229480739382503	0.0	0.4512615775892782	0.0	0.0	0.0	0.0	0.48803844457975515	1.07272002032607	2.2970625308711603	1.536877014964445
hsa-mir-6854	1.0	3.2194268400119133	2.506598963148127	2.668277178758435	0.0	0.0	0.4512615775892782	0.0	0.0	0.9166085015277758	2.0256235788045593	0.48803844457975515	0.0	2.2970625308711603	0.0
hsa-mir-6855	1.0	6.4388536800238265	0.0	1.3341385893792175	0.0	1.426961300413984	0.0	0.0	0.0	0.4583042507638879	0.0	0.0	1.07272002032607	1.1485312654355802	3.8421925374111128
hsa-mir-6856	0.0	0.0	0.0	0.0	0.0	1.426961300413984	0.4512615775892782	2.21912629326868	0.0	0.9166085015277758	0.0	0.48803844457975515	0.0	1.1485312654355802	0.7684385074822225
hsa-mir-6857	1.0	0.0	2.506598963148127	0.0	3.4458961478765007	1.426961300413984	0.0	0.0	0.0	0.9166085015277758	0.8102494315218237	0.0	2.14544004065214	1.1485312654355802	0.7684385074822225
hsa-mir-6858	6.0	16.097134200059568	20.052791705185015	6.670692946896088	6.891792295753001	8.561767802483905	4.963877353482061	11.095631466343402	8.437921843879307	1.8332170030555517	2.8358730103263827	3.904307556638041	7.50904014228249	9.188250123484641	4.610631044893335
hsa-mir-6859-1	52.0	67.60796364025019	92.7441616364807	30.685187555722003	39.62780570057975	48.51668421407546	38.35723409508865	42.16339957210492	40.78328891208332	22.456908287430508	24.307482945654716	21.961730006088978	43.981520833368876	47.08978188285877	56.09601104620226
hsa-mir-6859-2	52.0	67.60796364025019	92.7441616364807	30.685187555722003	39.62780570057975	48.51668421407546	38.35723409508865	42.16339957210492	40.78328891208332	22.456908287430508	24.307482945654716	21.961730006088978	43.981520833368876	47.08978188285877	56.09601104620226
hsa-mir-6859-3	52.0	67.60796364025019	92.7441616364807	30.685187555722003	39.62780570057975	48.51668421407546	38.35723409508865	42.16339957210492	40.78328891208332	22.456908287430508	24.307482945654716	21.961730006088978	43.981520833368876	47.08978188285877	56.09601104620226
hsa-mir-6859-4	52.0	67.60796364025019	92.7441616364807	30.685187555722003	39.62780570057975	48.51668421407546	38.35723409508865	42.16339957210492	40.78328891208332	22.456908287430508	24.307482945654716	21.961730006088978	43.981520833368876	47.08978188285877	56.09601104620226
hsa-mir-6860	1.0	0.0	0.0	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	0.0	0.40512471576091186	0.0	1.07272002032607	1.1485312654355802	0.0
hsa-mir-6861	1.0	3.2194268400119133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07272002032607	0.0	0.0
hsa-mir-6862-1	13.0	19.31656104007148	12.532994815740635	6.670692946896088	17.229480739382502	8.561767802483905	4.963877353482061	4.43825258653736	16.875843687758614	10.540997767569422	8.507619030979148	7.8086151132760815	26.81800050815175	27.56475037045392	23.8215937319489
hsa-mir-6862-2	13.0	19.31656104007148	12.532994815740635	6.670692946896088	17.229480739382502	8.561767802483905	4.963877353482061	4.43825258653736	16.875843687758614	10.540997767569422	8.507619030979148	7.8086151132760815	26.81800050815175	27.56475037045392	23.8215937319489
hsa-mir-6864	1.0	0.0	7.519796889444381	1.3341385893792175	1.7229480739382503	0.0	0.4512615775892782	0.0	0.0	1.3749127522916638	0.0	0.0	2.14544004065214	1.1485312654355802	0.7684385074822225
hsa-mir-6865	2.0	0.0	7.519796889444381	1.3341385893792175	3.4458961478765007	1.426961300413984	0.0	2.21912629326868	1.406320307313218	0.0	0.0	0.48803844457975515	5.36360010163035	8.03971885804906	4.610631044893335
hsa-mir-6866	5.0	12.877707360047653	15.039593778888761	6.670692946896088	8.614740369691251	11.415690403311872	4.061354198303504	2.21912629326868	12.656882765818963	5.957955259930543	2.835873010326383	5.856461334957062	4.29088008130428	5.742656327177901	9.22126208978667
hsa-mir-6867	0.0	0.0	0.0	1.3341385893792175	0.0	1.426961300413984	0.4512615775892782	0.0	0.0	0.4583042507638879	0.0	1.4641153337392654	0.0	1.1485312654355802	0.7684385074822225
hsa-mir-6868	5.0	0.0	0.0	2.668277178758435	0.0	2.853922600827968	3.1588310431249473	6.657378879806041	1.406320307313218	4.124738256874991	3.646122441848207	3.416269112058286	5.36360010163035	3.4455937963067407	3.8421925374111128
hsa-mir-6869	3.0	0.0	0.0	1.3341385893792175	3.4458961478765007	2.853922600827968	0.9025231551785564	0.0	0.0	2.2915212538194396	1.6204988630436474	0.9760768891595103	0.0	1.1485312654355802	0.0
hsa-mir-6870	0.0	0.0	0.0	0.0	0.0	1.426961300413984	0.0	0.0	0.0	0.4583042507638879	0.0	0.0	0.0	1.1485312654355802	0.0
hsa-mir-6871	0.0	0.0	0.0	0.0	0.0	0.0	0.4512615775892782	2.21912629326868	1.406320307313218	0.9166085015277758	0.0	0.0	3.21816006097821	1.1485312654355802	0.0
hsa-mir-6872	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9760768891595103	1.07272002032607	1.1485312654355802	0.0
hsa-mir-6873	3.0	0.0	2.506598963148127	0.0	0.0	0.0	0.4512615775892782	0.0	1.406320307313218	0.4583042507638879	0.0	0.48803844457975515	0.0	0.0	0.0
hsa-mir-6874	0.0	0.0	2.506598963148127	0.0	0.0	0.0	0.4512615775892782	2.21912629326868	0.0	1.3749127522916638	0.8102494315218237	2.4401922228987756	1.07272002032607	2.2970625308711603	5.379069552375557
hsa-mir-6875	3.0	22.535987880083393	5.013197926296254	5.33655435751687	1.7229480739382503	0.0	1.8050463103571128	6.657378879806041	4.218960921939654	3.6664340061111034	1.2153741472827355	0.9760768891595103	4.29088008130428	3.4455937963067402	3.07375402992889
hsa-mir-6876	2.0	6.4388536800238265	10.026395852592508	1.3341385893792175	1.7229480739382503	0.0	0.4512615775892782	4.43825258653736	7.0316015365660895	3.2081297553472155	0.40512471576091186	1.4641153337392654	4.29088008130428	6.891187592613481	6.14750805985778
hsa-mir-6877	3.0	0.0	0.0	1.3341385893792175	1.7229480739382503	1.426961300413984	1.8050463103571128	2.21912629326868	0.0	0.9166085015277758	0.8102494315218237	1.4641153337392654	0.0	2.2970625308711603	2.3053155224466675
hsa-mir-6878	0.0	0.0	2.506598963148127	0.0	0.0	2.853922600827968	0.0	0.0	0.0	0.4583042507638879	1.2153741472827355	0.48803844457975515	0.0	1.1485312654355802	1.536877014964445
hsa-mir-6879	1.0	0.0	0.0	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	0.0	0.0	0.0	1.07272002032607	0.0	0.0
hsa-mir-6880	0.0	3.2194268400119133	2.506598963148127	1.3341385893792175	0.0	0.0	0.4512615775892782	0.0	0.0	0.9166085015277758	0.40512471576091186	0.0	0.0	0.0	0.7684385074822225
hsa-mir-6881	4.0	3.2194268400119133	5.013197926296254	6.670692946896088	3.4458961478765007	2.853922600827968	3.1588310431249473	6.657378879806041	5.625281229252872	3.2081297553472155	0.8102494315218237	0.0	9.65448018293463	10.33678138892022	6.14750805985778
hsa-mir-6882	4.0	3.2194268400119133	12.532994815740635	2.668277178758435	0.0	5.707845201655936	1.3537847327678345	4.43825258653736	2.812640614626436	3.2081297553472155	3.646122441848206	3.4162691120582864	6.43632012195642	2.2970625308711603	3.07375402992889
hsa-mir-6884	7.0	0.0	2.506598963148127	9.338970125654521	5.1688442218147514	1.426961300413984	2.2563078879463907	2.21912629326868	14.063203073132179	0.4583042507638879	0.8102494315218237	0.9760768891595103	6.43632012195642	12.633843919791381	13.063454627197787
hsa-mir-6885	0.0	0.0	5.013197926296254	1.3341385893792175	1.7229480739382503	0.0	0.9025231551785564	0.0	0.0	0.0	0.0	0.0	1.07272002032607	2.2970625308711603	0.0
hsa-mir-6886	82.0	99.80223204036935	112.79695334166568	113.40178009723348	72.36381910540652	91.32552322649497	64.0791440176775	84.32679914420987	54.8464919852155	73.32868012222207	63.60458037446318	90.28711224725474	277.8344852644522	269.90484737736136	74.53853522577555
hsa-mir-6888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-6889	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.14544004065214	2.2970625308711603	0.7684385074822225
hsa-mir-6890	4.0	3.2194268400119133	0.0	1.3341385893792175	3.4458961478765007	5.707845201655936	3.6100926207142257	0.0	1.406320307313218	2.2915212538194396	1.2153741472827355	2.4401922228987756	4.29088008130428	4.594125061742321	0.7684385074822225
hsa-mir-6891	2.0	0.0	0.0	1.3341385893792175	0.0	0.0	0.0	2.21912629326868	0.0	0.0	0.0	0.0	1.07272002032607	1.1485312654355802	0.7684385074822225
hsa-mir-6892	14.0	35.41369524013105	17.546192742036887	6.670692946896088	18.952428813320754	8.561767802483905	9.476493129374843	6.657378879806041	11.250562458505744	4.583042507638879	4.45637187337003	4.880384445797551	2.14544004065214	6.891187592613481	3.8421925374111128
hsa-mir-6893	2.0	0.0	7.519796889444381	2.668277178758435	5.1688442218147514	4.280883901241952	1.3537847327678345	4.43825258653736	1.406320307313218	0.0	0.8102494315218237	0.0	2.14544004065214	1.1485312654355802	0.0
hsa-mir-6894	9.0	38.63312208014296	25.065989631481273	6.670692946896088	8.614740369691251	7.13480650206992	8.573969974196286	13.31475775961208	5.625281229252872	1.8332170030555517	1.6204988630436474	1.4641153337392654	4.29088008130428	6.891187592613481	19.210962687055567
hsa-mir-6895	4.0	3.2194268400119133	15.039593778888761	4.002415768137652	1.7229480739382503	1.426961300413984	1.3537847327678345	6.657378879806041	8.437921843879307	1.8332170030555517	2.430748294565471	1.4641153337392654	7.50904014228249	4.594125061742321	3.8421925374111128
hsa-mir-7-1	253.0	112.67993940041697	157.915734678332	1184.7150673687445	310.13065330888514	313.93148609107647	160.19786004419353	93.20330431728459	97.03610120461207	241.06803590180505	277.10530558046366	226.44983828500648	218.83488414651833	202.14150271666222	172.89866418350002
hsa-mir-7-2	153.0	54.730256280202525	62.66497407870318	1069.979148682132	236.04388612954037	241.15645976996328	139.4398274750869	59.91640991825437	68.90969505834768	187.90474281319405	224.844217247306	182.03833982824867	161.9807230692366	161.94290842641686	126.79235373456667
hsa-mir-7-3	154.0	54.730256280202525	62.66497407870318	1069.979148682132	236.04388612954037	242.58342107037726	139.4398274750869	62.13553621152304	68.90969505834768	192.02948107006904	228.08521497339325	183.50245516198794	160.90800304891053	161.94290842641686	126.79235373456667
hsa-mir-708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-7106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40512471576091186	0.0	2.14544004065214	1.1485312654355802	0.7684385074822225
hsa-mir-7107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21912629326868	0.0	0.4583042507638879	0.0	0.0	1.07272002032607	0.0	0.0
hsa-mir-7108	5.0	0.0	0.0	4.002415768137652	3.4458961478765007	1.426961300413984	2.707569465535669	6.657378879806041	0.0	0.9166085015277758	3.2409977260872944	1.9521537783190206	3.21816006097821	3.4455937963067402	0.7684385074822225
hsa-mir-7109	0.0	9.65828052003574	7.519796889444381	0.0	3.4458961478765007	0.0	0.9025231551785564	4.43825258653736	0.0	0.0	0.8102494315218237	0.48803844457975515	2.14544004065214	0.0	0.7684385074822225
hsa-mir-711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07272002032607	0.0	0.0
hsa-mir-7110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-7111	17.0	9.65828052003574	5.013197926296254	6.6706929468960885	12.060636517567751	2.853922600827968	4.963877353482061	4.43825258653736	7.03160153656609	3.2081297553472155	4.051247157609119	3.416269112058286	13.94536026423891	13.782375185226961	16.137208657126674
hsa-mir-7112	3.0	0.0	0.0	0.0	3.4458961478765007	4.280883901241952	1.3537847327678345	4.43825258653736	2.812640614626436	1.8332170030555517	1.6204988630436474	0.48803844457975515	9.65448018293463	2.2970625308711603	1.536877014964445
hsa-mir-7113	1.0	3.2194268400119133	0.0	1.3341385893792175	0.0	0.0	0.0	0.0	0.0	0.0	0.40512471576091186	0.0	1.07272002032607	1.1485312654355802	0.0
hsa-mir-7114	3.0	0.0	7.519796889444381	5.33655435751687	3.4458961478765007	4.280883901241952	4.061354198303504	2.21912629326868	1.406320307313218	1.3749127522916638	0.0	0.9760768891595103	1.07272002032607	1.1485312654355802	0.7684385074822225
hsa-mir-7151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40512471576091186	0.0	0.0	0.0	0.0
hsa-mir-7155	0.0	0.0	0.0	0.0	1.7229480739382503	1.426961300413984	0.0	0.0	1.406320307313218	0.4583042507638879	0.40512471576091186	0.9760768891595103	1.07272002032607	1.1485312654355802	0.7684385074822225
hsa-mir-7156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48803844457975515	0.0	0.0	0.0
hsa-mir-744	981.0	811.2955636830022	782.0588765022155	881.8656075796629	1345.622445745773	1299.9617446771388	370.48575520079726	392.78535390855643	423.3024125012786	1340.9982377351362	1566.617275847446	1388.469374829404	1365.5725858750855	2029.4547460246715	2197.734131399156
hsa-mir-758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4583042507638879	0.8102494315218237	1.4641153337392654	0.0	2.2970625308711603	0.0
hsa-mir-760	14.0	25.755414720095306	20.052791705185015	38.69001909199731	20.675376887259006	15.696574304553824	8.573969974196286	6.657378879806041	5.625281229252872	8.70778076451387	8.91274374674006	6.344499779536816	18.23624034554319	18.376500246969282	9.989700597268891
hsa-mir-762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7684385074822225
hsa-mir-7641-1	46.0	32.194268400119135	45.118781336666295	38.69001909199731	36.18190955270325	35.674032510349605	20.30677099151752	17.75301034614944	33.751687375517236	6.416259510694431	4.051247157609118	4.392346001217796	11.79992022358677	12.633843919791381	13.063454627197782
hsa-mir-7641-2	215.0	289.7484156010724	155.40913571518382	137.41627470605945	187.80134005926942	189.78585295505968	114.62044070767668	124.27107242304616	139.22571042400867	43.99720807333324	40.512471576091215	33.18661423142334	176.9988033538018	244.6371595377791	222.8471671698442
hsa-mir-765	1.0	0.0	2.506598963148127	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	0.9166085015277758	0.40512471576091186	0.48803844457975515	5.36360010163035	2.2970625308711603	1.536877014964445
hsa-mir-766	1.0	0.0	5.013197926296254	13.341385893792173	0.0	0.0	0.4512615775892782	0.0	1.406320307313218	0.0	2.430748294565471	2.4401922228987756	0.0	1.1485312654355802	1.536877014964445
hsa-mir-767	1.0	0.0	0.0	5.336554357516871	0.0	0.0	0.0	0.0	0.0	1.3749127522916638	0.40512471576091186	0.9760768891595103	0.0	0.0	2.3053155224466675
hsa-mir-769	571.0	595.593965402204	518.8659853716623	3153.903625292469	2089.936013687098	2140.441950620976	314.5293195797267	310.67768105761525	272.8261396187642	435.8473424764574	576.0873458120168	570.5169417137336	1006.2113790658539	1261.087329448267	1845.789294972298
hsa-mir-7703	3.0	0.0	2.506598963148127	2.668277178758435	5.1688442218147514	1.426961300413984	1.8050463103571128	4.43825258653736	2.812640614626436	4.124738256874991	4.861496589130942	2.9282306674785312	12.87264024391284	9.188250123484641	6.14750805985778
hsa-mir-7704	30.0	77.26624416028592	32.58578652092565	16.00966307255061	39.62780570057976	38.52795511117757	14.440370482856904	35.50602069229888	15.469523380445397	7.332868012222207	7.697369599457325	9.272730447015348	5.36360010163035	13.782375185226961	35.34817134418224
hsa-mir-7705	36.0	51.51082944019061	52.63857822611066	32.019326145101225	13.783584591506001	31.393148609107662	17.147939948392573	42.16339957210492	26.720085838951142	13.749127522916638	15.799863914675566	15.617230226552168	40.76336077239067	57.426563271779	19.97940119453779
hsa-mir-7706	1392.0	2021.8000555274816	2466.493379737756	1394.1748259012813	1447.2763821081294	1479.758868529301	1383.1167353111382	1644.372583312091	1299.439963957414	1464.740385441385	1261.5583648794793	1136.6415374262501	2465.110606709308	2021.4150271666215	1857.3158725845312
hsa-mir-7844	0.0	0.0	0.0	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	0.4583042507638879	0.40512471576091186	0.48803844457975515	0.0	0.0	0.7684385074822225
hsa-mir-7845	4.0	6.4388536800238265	0.0	6.670692946896088	5.1688442218147514	4.280883901241952	4.512615775892782	2.21912629326868	2.812640614626436	1.8332170030555517	0.40512471576091186	1.9521537783190208	1.07272002032607	2.2970625308711603	1.536877014964445
hsa-mir-7847	0.0	0.0	0.0	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-7850	0.0	0.0	0.0	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	0.0	0.40512471576091186	0.0	0.0	0.0	0.0
hsa-mir-7851	1.0	0.0	5.013197926296254	6.670692946896088	6.891792295753001	2.853922600827968	0.4512615775892782	2.21912629326868	1.406320307313218	0.4583042507638879	2.0256235788045593	0.48803844457975515	2.14544004065214	3.4455937963067402	2.305315522446668
hsa-mir-7854	0.0	3.2194268400119133	0.0	2.668277178758435	5.1688442218147514	2.853922600827968	0.9025231551785564	0.0	0.0	1.8332170030555517	2.0256235788045593	0.0	2.14544004065214	6.891187592613481	3.8421925374111128
hsa-mir-7855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9760768891595103	0.0	1.1485312654355802	0.7684385074822225
hsa-mir-7974	404.0	402.42835500148914	373.4832455090709	505.6385253747235	296.3470687173791	335.3359055972863	412.90434349418956	301.8011758845405	213.76068671160917	205.3203043422218	212.28535105871777	256.7082218489512	212.3985640245619	181.46793993882167	94.51793642031338
hsa-mir-7975	0.0	0.0	0.0	0.0	0.0	1.426961300413984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-7976	6.0	0.0	0.0	13.341385893792175	0.0	8.561767802483905	4.963877353482061	0.0	0.0	4.583042507638879	4.861496589130942	4.880384445797552	2.14544004065214	1.1485312654355802	3.07375402992889
hsa-mir-8070	0.0	0.0	0.0	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-8072	23.0	19.31656104007148	37.5989844472219	8.004831536275304	6.891792295753001	9.988729102897889	8.122708396607008	13.31475775961208	8.437921843879309	4.583042507638879	4.861496589130941	3.904307556638041	16.09080030489105	14.93090645066254	19.97940119453779
hsa-mir-8075	1.0	0.0	0.0	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7684385074822225
hsa-mir-8077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7684385074822225
hsa-mir-8085	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.406320307313218	0.0	0.0	0.0	1.07272002032607	1.1485312654355802	0.0
hsa-mir-874	0.0	0.0	0.0	0.0	0.0	1.426961300413984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7684385074822225
hsa-mir-877	2683.0	4516.855856536708	3484.172558775896	1071.3132872715103	1404.202680259673	1578.2191982578654	651.6217180389178	1886.257349278376	1693.209650005116	609.0863492652068	506.8110194169005	342.1149496504082	6396.629481204362	7012.931906749658	2942.351045149428
hsa-mir-887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-889	3.0	3.2194268400119133	5.013197926296254	2.668277178758435	0.0	0.0	0.9025231551785564	0.0	0.0	0.0	2.430748294565471	0.48803844457975515	1.07272002032607	1.1485312654355802	0.0
hsa-mir-891a	0.0	0.0	0.0	1.3341385893792175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-892a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48803844457975515	0.0	0.0	0.0
hsa-mir-892c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48803844457975515	0.0	0.0	0.0
hsa-mir-9-1	277.0	144.87420780053614	132.8497450468507	437.59745731638355	139.5587939889983	108.44905883146276	166.5155221304435	124.27107242304612	75.94129659491378	663.624555106109	1023.3450320120635	891.1581998026325	300.3616056912997	592.6421329647601	419.5674250852938
hsa-mir-9-2	277.0	144.87420780053614	132.8497450468507	437.59745731638355	139.5587939889983	108.44905883146276	166.5155221304435	124.27107242304612	75.94129659491378	663.624555106109	1023.3450320120635	890.6701613580527	300.3616056912997	592.6421329647601	419.5674250852938
hsa-mir-9-3	277.0	144.87420780053614	132.8497450468507	437.59745731638355	139.5587939889983	108.44905883146276	166.5155221304435	124.27107242304612	75.94129659491378	663.624555106109	1023.3450320120635	890.6701613580527	300.3616056912997	591.4936016993245	419.5674250852938
